"","ID","IND_EFF"
"1",101,-0.391293421061722
"2",102,-1.15699998495772
"3",103,-1.38780509516941
"4",104,-0.56070647309371
"5",105,-0.0220368471012514
"6",106,-0.850211787573693
"7",107,-0.834099564007591
"8",108,-1.04293080019203
"9",109,-0.963259284658074
"10",110,-0.690514621012308
"11",111,-0.659794234726735
"12",112,-0.753164171844437
"13",113,-1.93125475223628
"14",114,-0.815601244203665
"15",115,-0.450545639841982
"16",116,-0.35732288017095
"17",117,0.612156817280002
"18",118,-0.940326536164
"19",119,-0.948024087043744
"20",120,-0.564063460518262
"21",121,-0.886790032758833
"22",122,-0.686690987192466
"23",123,-0.701252750631089
"24",124,-0.935158059724109
"25",125,-0.524768056306513
"26",126,-0.520728097171343
"27",127,-1.16085275081293
"28",128,-0.17714528707746
"29",129,-0.708507829626787
"30",130,-1.29195161505213
"31",131,-0.310221043173118
"32",132,-0.47789657940195
"33",133,-0.765388285359754
"34",134,-0.991318919121691
"35",135,-2.24030693840467
"36",136,-1.14914048656756
"37",201,-0.627192987751993
"38",204,-0.0616802609549066
"39",301,-0.816137534070781
"40",302,-0.823801545962438
"41",303,-0.863876352483114
"42",304,-0.723206776706916
"43",305,-0.914606187164373
"44",306,-0.600979747222559
"45",307,-1.68590284019027
"46",308,-0.612929700794541
"47",309,-0.688236925439867
"48",310,-0.869806289323165
"49",311,-0.167212180125239
"50",312,-0.200041908660264
"51",313,-0.737639514445411
"52",314,-1.02288976586103
"53",315,-0.599267214353882
"54",316,-0.555951946863803
"55",317,-0.410452858144769
"56",318,-3.47063164494937
"57",319,-0.594260799602369
"58",320,-0.441952483290413
"59",321,-0.925336444141332
"60",322,-1.10310230336252
"61",323,-1.26153489934845
"62",324,-0.844962027909579
"63",325,-0.0738286864705562
"64",327,-0.378481979975045
"65",328,-1.04431431934348
"66",329,-0.933573331839888
"67",330,-0.966266383539366
"68",331,-1.71597891372705
"69",332,-0.92767955736824
"70",333,-0.844765948035552
"71",334,-0.270186845586814
"72",335,-0.727227131485848
"73",336,-0.517276663123385
"74",337,-0.764115201045051
"75",338,-0.938129308311554
"76",339,-0.676168062505392
"77",340,-0.836761191253771
"78",341,-0.540693794304882
"79",342,-1.47744206373438
"80",343,-0.0402772373372957
"81",344,-1.12940281993964
"82",345,-0.99229903901396
"83",346,-0.804550549150874
"84",347,-1.14836572960884
"85",348,-0.101515744937928
"86",349,-1.06570920454823
"87",350,-0.420992739139088
"88",351,-0.80676050585683
"89",401,-0.556824715657879
"90",402,-0.554456796725215
"91",403,-0.334904289372923
"92",405,-0.83001263984624
"93",406,-0.601867294848995
"94",408,-0.979107357113296
"95",409,0.184228618218182
"96",413,-1.45059608626678
"97",414,-0.851933861288168
"98",416,-0.597996330065642
"99",417,-0.584226706752764
"100",418,-0.251409997324999
"101",419,0.269316695777244
"102",420,-0.300846727986791
"103",421,-1.07008394011143
"104",422,-0.812697839116285
"105",423,-0.888797803848109
"106",424,-0.185214462716451
"107",425,-0.837809345303058
"108",426,-0.58467232891294
"109",501,-1.03150206026369
"110",502,-0.991440829593808
"111",503,-0.208732265080388
"112",504,-0.363337483366861
"113",505,-1.06371156235015
"114",506,-0.597355807273579
"115",507,-0.586063802318388
"116",508,-0.560648501396034
"117",509,-0.746886259832396
"118",510,-0.615713427206996
"119",511,0.338134195890023
"120",512,-0.145620907605533
"121",513,-1.10938856325745
"122",514,-0.521295082557253
"123",515,-0.732911635340518
"124",516,-1.31038485402651
"125",517,-0.634838295050028
"126",518,-0.356061965963899
"127",519,-1.58072106752432
"128",520,-0.378860862097781
"129",521,0.10252276977838
"130",522,-0.538028103582801
"131",523,-0.676385536904375
"132",524,-0.956736614037581
"133",525,-0.217315417656584
"134",526,-0.679335413324706
"135",527,-0.507434953688733
"136",528,-0.713687284956434
"137",529,-0.276024598872904
"138",530,-0.652209148640491
"139",531,-0.295948503893505
"140",532,-0.559778567337296
"141",533,-0.241594052389065
"142",534,-0.666427191089691
"143",535,-0.131707660593026
"144",536,-0.608840160332693
"145",537,-0.568029160883235
"146",538,-0.109577180488569
"147",539,-0.400976671725557
"148",540,-0.57468107433596
"149",541,-1.04082277609204
"150",542,-0.943788026420339
"151",543,-0.358139597109535
"152",601,0.0553278282917185
"153",602,-0.836305592472913
"154",603,-1.03029631488211
"155",604,-1.62918787334641
"156",605,-0.548406083656826
"157",606,-0.534016848158476
"158",607,-0.503922441565656
"159",608,-1.11963796776812
"160",609,-0.640209031395514
"161",610,-0.544896789697402
"162",611,-0.7005972423369
"163",701,-0.984756040237479
"164",702,-0.239629207772229
"165",703,-0.946118099201572
"166",704,-1.11924928484574
"167",705,-0.610060311089635
"168",706,-0.292962152540544
"169",707,-0.0472198493889011
"170",708,-0.386370637577484
"171",709,-1.34683121900502
"172",710,-0.648780400254878
"173",711,-0.995474338038418
"174",712,-1.5333572150112
"175",713,-0.56654810662363
"176",801,-0.784553830432317
"177",802,-0.550714278346026
"178",803,-1.04701812223423
"179",804,-1.76163257474986
"180",805,-0.186645259920198
"181",806,0.94616408433454
"182",807,-0.60876036458144
"183",808,-0.58390283274852
"184",809,-0.84039247134963
"185",810,-0.176148916596089
"186",811,-0.666292984800938
"187",812,-0.838242906459888
"188",813,-1.36136424643923
"189",814,-0.834968340689201
"190",815,-0.528683927302368
"191",816,-1.24113587923495
"192",817,-1.4424548639478
"193",818,-0.852052271147923
"194",819,-1.19852448267506
"195",820,-0.772356069492003
"196",821,-1.31354761555662
"197",822,0.018012127989089
"198",823,-0.317905491292574
"199",824,-0.889317657713466
"200",825,-0.841138109889516
"201",826,-0.0557172866581989
"202",827,-0.896460102638366
"203",828,-0.8258696323931
"204",829,-0.299633024839314
"205",830,0.587584184696073
"206",831,-0.499473142678311
"207",832,-1.05296426592204
"208",833,-0.537247350530046
"209",834,0.488909389489028
"210",835,-1.27612157551578
"211",836,-0.0763548551166168
"212",837,-0.581351335550475
"213",838,-0.990732980559437
"214",839,0.0057468967724067
"215",901,-1.76589149840308
"216",902,-0.442431581030343
"217",903,-0.306608999008401
"218",904,-1.14124557457752
"219",905,-0.654695005507374
"220",906,-0.401523578932042
"221",907,-2.13454455831554
"222",908,-1.02404025168085
"223",909,-0.76940501137868
"224",910,-0.412382630233596
"225",911,-0.240113459251149
"226",912,-0.865323160779119
"227",913,-0.580214337633376
"228",914,-0.478708395098191
"229",915,-0.18097487510935
"230",916,-0.420148284933014
"231",918,-0.153354597382651
"232",919,-0.950336098208667
"233",920,0.959171615915932
"234",921,-1.96208792084888
"235",922,-2.16521223856499
"236",923,-0.346431837971244
"237",924,-0.813917510437461
"238",925,-2.24544302365405
"239",926,-0.469974562417427
"240",927,-0.264151976560697
"241",928,-0.00185654547342168
"242",929,-0.407872786211731
"243",930,-0.0948257437277924
"244",931,-0.50219774070478
"245",932,-0.90089167934896
"246",933,-0.598866487610478
"247",934,-0.614216414481939
"248",935,-0.981700846749667
"249",936,-1.03014110611426
"250",937,0.991322173667253
"251",938,-0.087359947370271
"252",939,-0.289498404068821
"253",940,-0.611364352328751
"254",941,-1.80113954282776
"255",942,-0.383497643615267
"256",943,-1.42264103263688
"257",944,-0.73479207463471
"258",945,-1.06065022055116
"259",946,-0.252245601099653
"260",947,0.55054380137128
"261",948,-0.454650893697498
"262",1001,0.165022529988316
"263",1002,0.356853113450517
"264",1003,-0.174773618778994
"265",1004,-0.496518006246876
"266",1005,-0.134391700659468
"267",1006,0.645661943851788
"268",1007,-0.0203615689096655
"269",1008,-2.5762577929152
"270",1009,-0.436338531023321
"271",1010,-0.481028574045633
"272",1011,0.485875460531771
"273",1012,0.0643195827462855
"274",1013,-0.603506974441634
"275",1014,-0.550386979129574
"276",1101,1.05644652920764
"277",1102,-0.49296817998978
"278",1103,-0.323879431304603
"279",1104,-0.0966902610778706
"280",1105,-1.57988575416302
"281",1106,-2.66337976463072
"282",1107,-1.56527226320768
"283",1108,-0.353408613406357
"284",1109,-0.281959408594659
"285",1110,-0.316178283430993
"286",1111,0.318485559910237
"287",1112,-0.414125903534893
"288",1113,-0.610198175764931
"289",1114,-0.226045853552275
"290",1115,-0.41823388683136
"291",1116,-1.2632076586426
"292",1117,0.245349292530763
"293",1119,-0.00284292370845685
"294",1120,-0.45845880855073
"295",1121,-0.914547707563836
"296",1122,-0.70329287593124
"297",1123,-0.851412442101559
"298",1124,-0.86423563886972
"299",1125,-0.862823363782555
"300",1201,-0.299340084922349
"301",1202,-0.762182285400287
"302",1203,0.0691922205047146
"303",1204,-1.1207494121489
"304",1205,-0.696928214609289
"305",1206,-0.724381706105835
"306",1207,-0.516993690279554
"307",1208,-0.58722422209351
"308",1209,-0.428935634952819
"309",1210,-0.22734592388941
"310",1211,-0.995688925755193
"311",1212,-3.6760347006029
"312",1213,-0.50340036213801
"313",1214,0.00836070838022784
"314",1215,-0.16278088836785
"315",1216,0.13318482893356
"316",1217,-0.231226868399261
"317",1218,-0.305043212430457
"318",1301,-0.806401780005746
"319",1302,0.522244968314464
"320",1303,-0.720017995801066
"321",1304,-0.719510244091353
"322",1305,-1.27142093711681
"323",1306,-0.2813637810143
"324",1307,-0.962692783089825
"325",1308,0.156381117361939
"326",1309,0.0300490168323397
"327",1310,-0.945729420570887
"328",1311,-0.342186898071317
"329",1312,-0.518808107220253
"330",1313,-0.134072665340991
"331",1314,-0.58374749053266
"332",1315,-0.956838488464252
"333",1316,-0.992963426410824
"334",1317,0.49674909370671
"335",1318,-1.60568109525147
"336",1401,-2.00064506569123
"337",1402,-1.38050889715329
"338",1403,-0.865685073871462
"339",1404,1.17068907385391
"340",1405,-0.428914632622224
"341",1501,-0.3867979440315
"342",1502,-1.21399858847148
"343",1503,-0.179302726036575
"344",1504,-1.16148609875224
"345",1505,-2.43685473557379
"346",1506,-0.11845802432824
"347",1507,-3.1501773536898
"348",1508,-0.690658043717958
"349",1509,-0.857682712222613
"350",1510,-0.604719322775977
"351",1511,-0.805168443170825
"352",1512,-0.315666798437971
"353",1513,0.831583042158396
"354",1514,-1.40731046239319
"355",1516,-1.30890074521725
"356",1517,-1.21407034128121
"357",1518,-1.21477946533929
"358",1519,-2.37114800424748
"359",1520,-0.596719471902358
"360",1521,-1.55886851500596
"361",1522,-1.34425400484395
"362",1523,-0.884834788645868
"363",1524,-1.86064460902427
"364",1525,-0.388031172059496
"365",1526,-0.896764781227901
"366",1527,-1.49632597107332
"367",1528,-1.3016981190265
"368",1529,-0.112386715746514
"369",1530,-1.03346210558345
"370",1531,-1.07586652816076
"371",1532,0.0209266654940605
"372",1533,-0.534935333403475
"373",1534,-1.53213547237831
"374",1535,-1.06667788266002
"375",1536,-1.78606084307363
"376",1537,0.424423880810638
"377",1538,-1.09980499996399
"378",1539,-2.52167776979128
"379",1540,-0.402114166113546
"380",1541,0.010724705257628
"381",1542,-1.47372192407029
"382",1543,-0.830738710184961
"383",1544,-5.90482874098322
"384",1545,-2.16800112692833
"385",1546,-1.5623669702569
"386",1601,-2.96987272319615
"387",1603,-0.373057241872497
"388",1604,-1.3459040177802
"389",1605,-0.919059312751767
"390",1606,-0.813671640655883
"391",1607,0.190975041134317
"392",1608,0.694336913836283
"393",1609,0.414777472758493
"394",1611,-0.269568482169276
"395",1612,-0.76725249597902
"396",1613,-1.87214337243766
"397",1614,-0.378878238059697
"398",1615,-1.77748133137632
"399",1616,-1.77160083790403
"400",1617,0.0457202932352028
"401",1618,-1.2318406683107
"402",1619,-0.711364549282818
"403",1620,-0.473377052434849
"404",1621,-1.82270448647168
"405",1622,-0.743751038570127
"406",1623,-1.32356661769499
"407",1624,-0.685508640659968
"408",1625,-0.410537013741862
"409",1626,0.0881204921494679
"410",1627,-0.433922350624367
"411",1628,-1.4709704540397
"412",1630,-1.28441087100696
"413",1631,-0.261881589136456
"414",1632,-0.103411409172894
"415",1633,0.525422484462285
"416",1634,-0.743751939818597
"417",1635,-0.217567493455858
"418",1636,-0.674719922342771
"419",1637,-0.41523408622238
"420",1638,-0.688033696866077
"421",1639,-0.460402670136008
"422",1640,-0.0410496398728327
"423",1641,-0.639768989244818
"424",1642,-0.623192858672168
"425",1643,-0.00601560857328631
"426",1644,-3.42268625537209
"427",1701,0.0211817577847093
"428",1702,-0.473636037491988
"429",1703,-1.19030864710183
"430",1704,-1.1227730233277
"431",1705,-0.881940241262964
"432",1706,-0.578407811641303
"433",1707,-1.53975912632134
"434",1708,-0.764013727631949
"435",1709,-0.337870028710771
"436",1710,0.443177030449526
"437",1711,-2.19366761683886
"438",1712,-0.255445961530171
"439",1713,-2.09441502602717
"440",1714,-0.585717672471193
"441",1801,-1.7981549216507
"442",1802,0.3666726309129
"443",1803,-0.663316460681604
"444",1804,-0.650911680803489
"445",1805,-0.637992449115623
"446",1806,-0.261329728877155
"447",1807,0.840856031426321
"448",1809,-0.151388744695057
"449",1810,-0.853479065116578
"450",1811,-0.750516108923255
"451",1812,0.210143403105178
"452",1814,-0.0684022269999128
"453",1815,-1.51987720532619
"454",1816,-0.415202813948861
"455",1817,-0.394158181812335
"456",1818,-0.200367465493175
"457",1819,-1.88761932593489
"458",1820,0.0154060422597571
"459",1821,0.194838222180029
"460",1822,-0.393447850990608
"461",1823,-1.40752515269329
"462",1824,-2.86648866027352
"463",1825,-0.785232784531238
"464",1826,0.344240565637396
"465",1827,-1.50895586014008
"466",1828,-1.12207602995133
"467",1829,-0.135810449640272
"468",1830,-0.0717973973580499
"469",1831,-0.495261143337713
"470",1832,1.00218659274415
"471",1833,0.0631215566288474
"472",1834,1.07560685524669
"473",1835,-1.4347592535998
"474",1836,-0.599554917163114
"475",1837,-1.17369700837403
"476",1838,-1.2581685404796
"477",1839,-0.097907556411854
"478",1840,-1.00646245512899
"479",1841,-0.250163560886699
"480",1842,0.125111650332362
"481",1843,0.636269699194494
"482",1844,-1.06780558719548
"483",1845,-0.816896173495157
"484",1901,-0.878928523432728
"485",1902,-1.13450116728575
"486",1903,-0.167632506822687
"487",1904,0.428071661161093
"488",1905,-1.05758209851681
"489",1906,-3.00390066458264
"490",1907,-0.504108386607499
"491",1908,-0.9218808597456
"492",1910,-1.64365030221228
"493",1911,-1.01837542697001
"494",1912,-0.930271201302787
"495",1913,0.0688042174141484
"496",1914,-0.9653520697093
"497",1915,-2.17189848521936
"498",1916,-0.786491061880611
"499",1917,-0.938480189867362
"500",1918,-0.288687975255361
"501",1919,-1.00900238544938
"502",1920,-1.36802780072562
"503",1921,-1.41870365322851
"504",1923,-1.15985296277554
"505",1924,-0.323813555683999
"506",1925,-0.570028502541916
"507",1926,-0.543178423350055
"508",1927,-7.07416351524685
"509",1928,-2.41549331879709
"510",1929,-0.273128359328354
"511",1930,-0.771596582264656
"512",1931,-1.6323818789497
"513",1932,-0.255861589955761
"514",1933,-0.657920021149904
"515",1934,0.694570264660806
"516",1935,-0.484522658077428
"517",1936,-0.266611668507255
"518",1937,-0.769864943347873
"519",1942,-0.293071664860764
"520",1943,-0.653893775479409
"521",1944,-0.959388770687072
"522",1945,-1.25027810437728
"523",1946,-6.24847417920993
"524",1947,-1.98801168720764
"525",1948,-0.18037310012581
"526",1949,-0.859156723077177
"527",1950,-1.68009561560585
"528",1951,-2.73725898068295
"529",1952,-1.14388992672824
"530",1953,-0.643182712955776
"531",1954,1.29861203543195
"532",1955,-0.887254509510104
"533",1956,-1.44501421921352
"534",1957,-1.5092018236026
"535",1958,-0.258579607003792
"536",1959,-0.424987803289624
"537",1960,-0.318235611028266
"538",1961,0.667109972868485
"539",1962,-0.390928314863347
"540",1963,0.36817223097582
"541",1964,-0.544146918738672
"542",1965,-0.827246067816524
"543",1966,-1.91306078495371
"544",1967,-1.17959791414751
"545",1968,0.376179329771666
"546",1969,-0.212884336610707
"547",1970,-0.84879334167688
"548",1971,-1.43854819645631
"549",2001,-0.84643191414205
"550",2002,-0.468224183189291
"551",2003,-0.0724278655884781
"552",2004,-0.182545197306254
"553",2005,-0.186873039472832
"554",2006,-0.974502012630769
"555",2007,-1.32835678382675
"556",2009,-0.835886997121611
"557",2011,-0.151636301591645
"558",2012,-0.324359631267261
"559",2014,0.434217992606322
"560",2015,-0.629142531413308
"561",2016,-0.775335582488971
"562",2017,-1.22352157342318
"563",2018,-1.47176318490993
"564",2019,1.03978168807587
"565",2020,1.52142766386113
"566",2021,-0.463585734772866
"567",2022,-0.68503459946848
"568",2023,0.050959633064014
"569",2025,-0.849822064717706
"570",2027,-1.18148844271065
"571",2028,-5.60072874693994
"572",2030,-1.01026145898899
"573",2031,-1.51066211355951
"574",2032,-0.80571393186615
"575",2035,0.330389776016535
"576",2036,-0.868549507393419
"577",2037,-1.02704408959552
"578",2038,-0.883361013295882
"579",2039,-0.685979692286284
